image1_path,image2_path,angle,cls
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/207.5155_HB19893.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/208.5155_HB19962.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/234.5155_HB19414.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/235.5155_HB19551.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/16.5155_HB19787.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/17.5155_HB19856.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/230.5155_HB19549.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/231.5155_HB19829.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/44.5155_HB19999.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/45.5155_HB19479.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/350.5155_HB19458.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/351.5155_HB19782.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/109.5155_HB20010.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/110.5155_HB19505.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/348.5155_HB19919.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/349.5155_HB19988.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/259.5155_HB19424.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/260.5155_HB19561.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/336.5155_HB19848.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/337.5155_HB19917.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/48.5155_HB19931.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/49.5155_HB20000.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/29.5155_HB19996.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/30.5155_HB19474.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/313.5155_HB19982.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/314.5155_HB19444.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/14.5155_HB19993.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/15.5155_HB19468.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/344.5155_HB19987.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/345.5155_HB19456.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/71.5155_HB19797.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/72.5155_HB19867.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/55.5155_HB19483.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/56.5155_HB19795.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/239.5155_HB19416.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/240.5155_HB19553.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/342.5155_HB19849.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/343.5155_HB19918.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/42.5155_HB19861.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/43.5155_HB19930.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/169.5155_HB19389.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/170.5155_HB19528.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/235.5155_HB19551.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/236.5155_HB19830.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/47.5155_HB19862.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/48.5155_HB19931.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/115.5155_HB19507.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/116.5155_HB19806.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/53.5155_HB19932.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/54.5155_HB20001.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/122.5155_HB19876.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/123.5155_HB19946.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/323.5155_HB19983.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/324.5155_HB19448.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/46.5155_HB19793.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/47.5155_HB19862.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/196.5155_HB19822.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/197.5155_HB19891.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/120.5155_HB19508.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/121.5155_HB19807.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/356.5155_HB19783.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/357.5155_HB19852.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/189.5155_HB19396.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/190.5155_HB19534.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/19.5155_HB19994.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/20.5155_HB19470.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/119.5155_HB20012.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/120.5155_HB19508.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/100.5155_HB19501.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/101.5155_HB19803.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/225.5155_HB19547.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/226.5155_HB19828.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/231.5155_HB19829.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/232.5155_HB19897.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/50.5155_HB19481.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/51.5155_HB19794.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/87.5155_HB19869.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/88.5155_HB19939.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/227.5155_HB19896.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/228.5155_HB19966.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/17.5155_HB19856.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/18.5155_HB19925.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/15.5155_HB19468.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/16.5155_HB19787.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/264.5155_HB19426.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/265.5155_HB19563.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/206.5155_HB19824.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/207.5155_HB19893.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/195.5155_HB19536.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/196.5155_HB19822.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/236.5155_HB19830.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/237.5155_HB19898.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/25.5155_HB19472.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/26.5155_HB19789.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/200.5155_HB19538.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/201.5155_HB19823.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/102.5155_HB19872.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/103.5155_HB19942.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/144.5155_HB19379.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/145.5155_HB19518.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/147.5155_HB19881.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/148.5155_HB19951.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/341.5155_HB19780.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/342.5155_HB19849.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/183.5155_HB19957.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/184.5155_HB19394.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/194.5155_HB19398.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/195.5155_HB19536.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/137.5155_HB19879.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/138.5155_HB19949.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/103.5155_HB19942.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/104.5155_HB20009.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/110.5155_HB19505.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/111.5155_HB19805.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/283.5155_HB19976.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/284.5155_HB19432.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/20.5155_HB19470.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/21.5155_HB19788.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/188.5155_HB19958.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/189.5155_HB19396.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/165.5155_HB19526.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/166.5155_HB19816.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/104.5155_HB20009.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/105.5155_HB19503.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/288.5155_HB19977.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/289.5155_HB19434.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/176.5155_HB19818.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/177.5155_HB19887.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/114.5155_HB20011.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/115.5155_HB19507.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/10.5155_HB19466.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/11.5155_HB19786.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/352.5155_HB19851.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/353.5155_HB19920.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/282.5155_HB19907.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/283.5155_HB19976.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/346.5155_HB19781.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/347.5155_HB19850.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/62.5155_HB19865.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/63.5155_HB19934.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/314.5155_HB19444.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/315.5155_HB19583.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/150.5155_HB19520.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/151.5155_HB19813.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/121.5155_HB19807.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/122.5155_HB19876.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/304.5155_HB19440.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/305.5155_HB19579.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/151.5155_HB19813.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/152.5155_HB19882.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/237.5155_HB19898.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/238.5155_HB19968.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/306.5155_HB19843.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/307.5155_HB19911.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/43.5155_HB19930.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/44.5155_HB19999.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/108.5155_HB19943.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/109.5155_HB20010.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/262.5155_HB19903.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/263.5155_HB19973.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/190.5155_HB19534.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/191.5155_HB19821.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/99.5155_HB20008.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/100.5155_HB19501.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/209.5155_HB19404.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/210.5155_HB19542.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/202.5155_HB19892.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/203.5155_HB19961.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/327.5155_HB19915.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/328.5155_HB19984.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/228.5155_HB19966.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/229.5155_HB19412.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/157.5155_HB19883.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/158.5155_HB19952.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/199.5155_HB19400.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/200.5155_HB19538.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/116.5155_HB19806.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/117.5155_HB19875.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/295.5155_HB19575.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/296.5155_HB19841.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/162.5155_HB19884.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/163.5155_HB19953.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/111.5155_HB19805.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/112.5155_HB19874.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/258.5155_HB19972.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/259.5155_HB19424.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/311.5155_HB19844.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/312.5155_HB19912.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/139.5155_HB19377.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/140.5155_HB19516.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/253.5155_HB19971.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/254.5155_HB19422.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/287.5155_HB19908.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/288.5155_HB19977.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/32.5155_HB19859.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/33.5155_HB19928.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/292.5155_HB19909.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/293.5155_HB19978.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/257.5155_HB19902.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/258.5155_HB19972.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/40.5155_HB19478.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/41.5155_HB19792.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/41.5155_HB19792.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/42.5155_HB19861.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/240.5155_HB19553.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/241.5155_HB19831.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/193.5155_HB19959.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/194.5155_HB19398.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/310.5155_HB19581.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/311.5155_HB19844.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/215.5155_HB19544.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/216.5155_HB19826.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/250.5155_HB19557.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/251.5155_HB19833.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/5.5155_HB19464.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/6.5155_HB19785.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/9.5155_HB19992.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/10.5155_HB19466.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/127.5155_HB19877.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/128.5155_HB19947.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/218.5155_HB19964.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/219.5155_HB19408.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/203.5155_HB19961.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/204.5155_HB19402.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/138.5155_HB19949.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/139.5155_HB19377.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/251.5155_HB19833.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/252.5155_HB19901.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/13.5155_HB19924.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/14.5155_HB19993.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/249.5155_HB19420.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/250.5155_HB19557.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/154.5155_HB19383.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/155.5155_HB19522.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/343.5155_HB19918.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/344.5155_HB19987.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/37.5155_HB19860.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/38.5155_HB19929.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/281.5155_HB19838.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/282.5155_HB19907.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/28.5155_HB19927.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/29.5155_HB19996.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/143.5155_HB19950.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/144.5155_HB19379.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/26.5155_HB19789.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/27.5155_HB19858.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/27.5155_HB19858.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/28.5155_HB19927.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/297.5155_HB19910.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/298.5155_HB19979.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/226.5155_HB19828.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/227.5155_HB19896.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/296.5155_HB19841.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/297.5155_HB19910.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/252.5155_HB19901.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/253.5155_HB19971.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/254.5155_HB19422.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/255.5155_HB19559.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/113.5155_HB19944.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/114.5155_HB20011.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/312.5155_HB19912.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/313.5155_HB19982.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/204.5155_HB19402.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/205.5155_HB19540.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/118.5155_HB19945.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/119.5155_HB20012.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/213.5155_HB19963.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/214.5155_HB19406.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/106.5155_HB19804.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/107.5155_HB19873.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/45.5155_HB19479.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/46.5155_HB19793.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/52.5155_HB19863.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/53.5155_HB19932.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/308.5155_HB19981.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/309.5155_HB19442.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/265.5155_HB19563.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/266.5155_HB19836.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/117.5155_HB19875.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/118.5155_HB19945.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/322.5155_HB19914.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/323.5155_HB19983.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/123.5155_HB19946.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/124.5155_HB20013.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/39.5155_HB19998.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/40.5155_HB19478.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/309.5155_HB19442.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/310.5155_HB19581.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/244.5155_HB19418.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/245.5155_HB19555.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/182.5155_HB19888.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/183.5155_HB19957.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/241.5155_HB19831.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/242.5155_HB19899.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/355.5155_HB19460.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/356.5155_HB19783.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/277.5155_HB19906.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/278.5155_HB19975.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/286.5155_HB19839.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/287.5155_HB19908.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/81.5155_HB19799.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/82.5155_HB19868.tiff,1,4
/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/56.5155_HB19795.tiff,/remote-home/bxy/emw/xhl/data/MSTAR/17/T62/57.5155_HB19864.tiff,1,4
